manual_transcript,source,path
我想看电视剧精神病患者,video,/home/v2129375/dataset/tts_audio/audio_1632.wav
甘孜的天气如何？,city,/home/v2129375/dataset/tts_audio/audio_1633.wav
我想点播蔡旻佑的音乐,music,/home/v2129375/dataset/tts_audio/audio_1634.wav
我想看电影《熊出没》,video,/home/v2129375/dataset/tts_audio/audio_1635.wav
酒泉市的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1636.wav
我想看电视剧《愤怒的葡萄》。,video,/home/v2129375/dataset/tts_audio/audio_1637.wav
深圳的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1638.wav
通化市的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1639.wav
我想看点播视频红旗飘飘,video,/home/v2129375/dataset/tts_audio/audio_1640.wav
乌鲁木齐的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1641.wav
西安市今天的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1642.wav
梧州市的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1643.wav
我想看小马宝莉的点播视频,video,/home/v2129375/dataset/tts_audio/audio_1644.wav
我想点播魏依曼的音乐,music,/home/v2129375/dataset/tts_audio/audio_1645.wav
我想点播电视剧《爱我你就抱抱我》。,video,/home/v2129375/dataset/tts_audio/audio_1646.wav
我想点播罗志祥的《悲情城市》,music,/home/v2129375/dataset/tts_audio/audio_1647.wav
吐鲁番地区的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1648.wav
深圳的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1649.wav
我想看电影《呼啸山庄》,video,/home/v2129375/dataset/tts_audio/audio_1650.wav
我想点播陈永馨的音乐,music,/home/v2129375/dataset/tts_audio/audio_1651.wav
永州的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1652.wav
厦门市的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1653.wav
延边州的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1654.wav
我想看电视剧麻雀,video,/home/v2129375/dataset/tts_audio/audio_1655.wav
我想看天天向上节目,video,/home/v2129375/dataset/tts_audio/audio_1656.wav
海北的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1657.wav
汕头今天的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1658.wav
我想点播小飞侠,video,/home/v2129375/dataset/tts_audio/audio_1659.wav
我想看点播视频《满洲候选人》。,video,/home/v2129375/dataset/tts_audio/audio_1660.wav
我想点播云飞的音乐,music,/home/v2129375/dataset/tts_audio/audio_1661.wav
文山市的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1662.wav
廊坊的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1663.wav
我想点播丁小青的音乐,music,/home/v2129375/dataset/tts_audio/audio_1664.wav
成都的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1665.wav
我想看电视剧那年花开正月圆,video,/home/v2129375/dataset/tts_audio/audio_1666.wav
营口市的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1667.wav
我想看功夫之王的点播视频,video,/home/v2129375/dataset/tts_audio/audio_1668.wav
我想点播大猫家族史,video,/home/v2129375/dataset/tts_audio/audio_1669.wav
我想看电视剧楚乔传,video,/home/v2129375/dataset/tts_audio/audio_1670.wav
我想点播那英的《无言的爱》,music,/home/v2129375/dataset/tts_audio/audio_1671.wav
三明的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1672.wav
我想点播刘春的《我爱你》,music,/home/v2129375/dataset/tts_audio/audio_1673.wav
我想听姜幼怡的音乐,music,/home/v2129375/dataset/tts_audio/audio_1674.wav
我想点播电视剧《小公主》。,video,/home/v2129375/dataset/tts_audio/audio_1675.wav
我想点播黄英的《我爱你》,music,/home/v2129375/dataset/tts_audio/audio_1676.wav
我想看电视剧一个国家的诞生,video,/home/v2129375/dataset/tts_audio/audio_1677.wav
我想点播小可的《小可》,music,/home/v2129375/dataset/tts_audio/audio_1678.wav
我想点播陈天红的《无言的爱》,music,/home/v2129375/dataset/tts_audio/audio_1679.wav
淮南市的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1680.wav
我想看森林的纪录片,video,/home/v2129375/dataset/tts_audio/audio_1681.wav
南通今天的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1682.wav
我想看教父续集,video,/home/v2129375/dataset/tts_audio/audio_1683.wav
我想点播毛毛的音乐,music,/home/v2129375/dataset/tts_audio/audio_1684.wav
无锡的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1685.wav
深圳市的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1686.wav
我想看电视剧祝福,video,/home/v2129375/dataset/tts_audio/audio_1687.wav
运城的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1688.wav
我想看猎鹿人。,video,/home/v2129375/dataset/tts_audio/audio_1689.wav
我想点播电视剧麦克疯,video,/home/v2129375/dataset/tts_audio/audio_1690.wav
攀枝花市的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1691.wav
我想点播远藤真理的音乐,music,/home/v2129375/dataset/tts_audio/audio_1692.wav
深圳的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1693.wav
深圳的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1694.wav
我想看美国风情画的点播视频,video,/home/v2129375/dataset/tts_audio/audio_1695.wav
济宁的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1696.wav
深圳的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1697.wav
我想看游戏《守望先锋》。,video,/home/v2129375/dataset/tts_audio/audio_1698.wav
我想点播杨宗纬的音乐,music,/home/v2129375/dataset/tts_audio/audio_1699.wav
深圳的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1700.wav
我想看樱桃小丸子。,video,/home/v2129375/dataset/tts_audio/audio_1701.wav
我想点播李谷一的音乐,music,/home/v2129375/dataset/tts_audio/audio_1702.wav
我想点播李荣浩的音乐,music,/home/v2129375/dataset/tts_audio/audio_1703.wav
黄石的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1704.wav
我想点播电视剧快乐单身,video,/home/v2129375/dataset/tts_audio/audio_1705.wav
我想点播和汇慧的音乐,music,/home/v2129375/dataset/tts_audio/audio_1706.wav
我想点播韩安旭的音乐,music,/home/v2129375/dataset/tts_audio/audio_1707.wav
廊坊的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1708.wav
我想点播电视剧《狐步谍影》。,video,/home/v2129375/dataset/tts_audio/audio_1709.wav
玉林的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1710.wav
我想点播胡歌的歌曲,music,/home/v2129375/dataset/tts_audio/audio_1711.wav
宁波市的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1712.wav
我想点播电视剧《二十二》。,video,/home/v2129375/dataset/tts_audio/audio_1713.wav
深圳的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1714.wav
丹东的天气如何？,city,/home/v2129375/dataset/tts_audio/audio_1715.wav
我想点播电视剧百变马丁,video,/home/v2129375/dataset/tts_audio/audio_1716.wav
我想点播鸳鸯蝴蝶梦,video,/home/v2129375/dataset/tts_audio/audio_1717.wav
我想点播《十面埋伏》,video,/home/v2129375/dataset/tts_audio/audio_1718.wav
我想点播柏林墙的纪录片,video,/home/v2129375/dataset/tts_audio/audio_1719.wav
平顶山的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1720.wav
深圳的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1721.wav
商洛市的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1722.wav
深圳的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1723.wav
我想点播林俊杰的歌曲,music,/home/v2129375/dataset/tts_audio/audio_1724.wav
青岛今天的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1725.wav
我想点播梅艳芳的《我爱你》,music,/home/v2129375/dataset/tts_audio/audio_1726.wav
我想点播黄婧的《我爱你》,music,/home/v2129375/dataset/tts_audio/audio_1727.wav
我想点播孔莹的《无言的爱》,music,/home/v2129375/dataset/tts_audio/audio_1728.wav
塔城的天气如何？,city,/home/v2129375/dataset/tts_audio/audio_1729.wav
我想点播电视剧原野奇侠,video,/home/v2129375/dataset/tts_audio/audio_1730.wav
龙岩市的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1731.wav
我想看电视剧《容易受伤的女人》。,video,/home/v2129375/dataset/tts_audio/audio_1732.wav
我想点播《速度与激情七》。,video,/home/v2129375/dataset/tts_audio/audio_1733.wav
深圳的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1734.wav
深圳的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1735.wav
铜川的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1736.wav
迪庆州的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1737.wav
我想点播音乐之声,video,/home/v2129375/dataset/tts_audio/audio_1738.wav
我想点播《超级会飞侠》,video,/home/v2129375/dataset/tts_audio/audio_1739.wav
淮安市的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1740.wav
内江的天气如何？,city,/home/v2129375/dataset/tts_audio/audio_1741.wav
我想看火车的点播视频,video,/home/v2129375/dataset/tts_audio/audio_1742.wav
上饶的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1743.wav
罗马的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1744.wav
我想点播陈熙珵的音乐,music,/home/v2129375/dataset/tts_audio/audio_1745.wav
长春的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1746.wav
我想点播王极的《无言的爱》,music,/home/v2129375/dataset/tts_audio/audio_1747.wav
衡水的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1748.wav
海南州的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1749.wav
我想看电视剧好家伙,video,/home/v2129375/dataset/tts_audio/audio_1750.wav
我想点播汪苏泷的《无言的爱》,music,/home/v2129375/dataset/tts_audio/audio_1751.wav
承德的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1752.wav
我想点播朱强的《我爱你》,music,/home/v2129375/dataset/tts_audio/audio_1753.wav
巢湖市的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1754.wav
我想点播黄玉雄的音乐,music,/home/v2129375/dataset/tts_audio/audio_1755.wav
宿州市的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1756.wav
我想看电视剧邪不压正,video,/home/v2129375/dataset/tts_audio/audio_1757.wav
佛山今天的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1758.wav
我想点播电视剧倩女幽魂,video,/home/v2129375/dataset/tts_audio/audio_1759.wav
我想点播李玲玉的音乐,music,/home/v2129375/dataset/tts_audio/audio_1760.wav
石嘴山市的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1761.wav
我想看神偷奶爸。,video,/home/v2129375/dataset/tts_audio/audio_1762.wav
我想听陈奕迅的音乐,music,/home/v2129375/dataset/tts_audio/audio_1763.wav
我想点播郑尧的音乐,music,/home/v2129375/dataset/tts_audio/audio_1764.wav
我想点播电视剧《小公主苏菲亚》。,video,/home/v2129375/dataset/tts_audio/audio_1765.wav
我想看你的脸的点播视频,video,/home/v2129375/dataset/tts_audio/audio_1766.wav
我想听李小春的歌《想念你》,music,/home/v2129375/dataset/tts_audio/audio_1767.wav
我想点播小伴龙儿歌,video,/home/v2129375/dataset/tts_audio/audio_1768.wav
我想点播亲宝儿歌,video,/home/v2129375/dataset/tts_audio/audio_1769.wav
深圳的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1770.wav
我想点播《猫跟老鼠》,video,/home/v2129375/dataset/tts_audio/audio_1771.wav
哈尔滨市的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1772.wav
塔城地区的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1773.wav
我想点播林美瑞的《无言的爱》,music,/home/v2129375/dataset/tts_audio/audio_1774.wav
我想看《爱情公寓》,video,/home/v2129375/dataset/tts_audio/audio_1775.wav
我想点播李清坡的《琵琶行》,music,/home/v2129375/dataset/tts_audio/audio_1776.wav
我想看大阅兵的点播视频,video,/home/v2129375/dataset/tts_audio/audio_1777.wav
我想点播王媛的《无言的爱》,music,/home/v2129375/dataset/tts_audio/audio_1778.wav
泰州市的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1779.wav
威海市的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1780.wav
我想看金瓶梅的电视剧,video,/home/v2129375/dataset/tts_audio/audio_1781.wav
厦门今天的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1782.wav
湘西苗族自治州的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1783.wav
我想看电视剧宝宝生活好习惯,video,/home/v2129375/dataset/tts_audio/audio_1784.wav
深圳的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1785.wav
鹤岗的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1786.wav
日喀则市的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1787.wav
深圳的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1788.wav
广州今天的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1789.wav
金华的天气如何？,city,/home/v2129375/dataset/tts_audio/audio_1790.wav
深圳的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1791.wav
我想点播梦然的音乐,music,/home/v2129375/dataset/tts_audio/audio_1792.wav
我想点播金志文的音乐,music,/home/v2129375/dataset/tts_audio/audio_1793.wav
我想点播小马宝莉之彩虹摇滚,video,/home/v2129375/dataset/tts_audio/audio_1794.wav
我想看闭合之日的点播视频,video,/home/v2129375/dataset/tts_audio/audio_1795.wav
我想看火影忍者的点播视频,video,/home/v2129375/dataset/tts_audio/audio_1796.wav
我想点播骆玉笙的音乐,music,/home/v2129375/dataset/tts_audio/audio_1797.wav
营口的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1798.wav
贵阳的天气如何？,city,/home/v2129375/dataset/tts_audio/audio_1799.wav
深圳的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1800.wav
我想点播刘芳的《无言的爱》,music,/home/v2129375/dataset/tts_audio/audio_1801.wav
我想点播电视剧桂河桥,video,/home/v2129375/dataset/tts_audio/audio_1802.wav
我想看黑色追缉令的点播视频,video,/home/v2129375/dataset/tts_audio/audio_1803.wav
我想点播天线宝宝,video,/home/v2129375/dataset/tts_audio/audio_1804.wav
我想听王力宏的《无言的爱》,music,/home/v2129375/dataset/tts_audio/audio_1805.wav
深圳的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1806.wav
达州市的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1807.wav
我想点播电视剧《我的朋友很少》。,video,/home/v2129375/dataset/tts_audio/audio_1808.wav
黄南自治州的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1809.wav
我想点播五千零五十,music,/home/v2129375/dataset/tts_audio/audio_1810.wav
我想点播阿庆的音乐,music,/home/v2129375/dataset/tts_audio/audio_1811.wav
海西蒙古族藏族自治州的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1812.wav
黄石市的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1813.wav
我想看叶问的电影,video,/home/v2129375/dataset/tts_audio/audio_1814.wav
我想看失落的男孩的点播视频,video,/home/v2129375/dataset/tts_audio/audio_1815.wav
我想看电影《肖申克的救赎》。,video,/home/v2129375/dataset/tts_audio/audio_1816.wav
西双版纳自治州的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1817.wav
深圳天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1818.wav
崇左市的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1819.wav
深圳的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1820.wav
镇江天气如何？,city,/home/v2129375/dataset/tts_audio/audio_1821.wav
我想点播非洲女皇号的剧集,video,/home/v2129375/dataset/tts_audio/audio_1822.wav
绍兴的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1823.wav
我想看电视剧夺宝奇兵,video,/home/v2129375/dataset/tts_audio/audio_1824.wav
深圳的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1825.wav
甘孜藏族自治州的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1826.wav
我想点播张笛的音乐,music,/home/v2129375/dataset/tts_audio/audio_1827.wav
深圳的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1828.wav
邯郸的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1829.wav
我想看恐高症的点播视频,video,/home/v2129375/dataset/tts_audio/audio_1830.wav
我想点播大白鲨的电影,video,/home/v2129375/dataset/tts_audio/audio_1831.wav
我想看《建军大业》的点播视频,video,/home/v2129375/dataset/tts_audio/audio_1832.wav
日照天气如何？,city,/home/v2129375/dataset/tts_audio/audio_1833.wav
我想点播杨沛宜的音乐,music,/home/v2129375/dataset/tts_audio/audio_1834.wav
上饶市的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1835.wav
我想点播赵传的音乐,music,/home/v2129375/dataset/tts_audio/audio_1836.wav
鹰潭市的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1837.wav
佛山的天气如何？,city,/home/v2129375/dataset/tts_audio/audio_1838.wav
甘南藏族自治州的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1839.wav
我想看电视剧女人寻梦,video,/home/v2129375/dataset/tts_audio/audio_1840.wav
和田地区的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1841.wav
松原市的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1842.wav
我想点播周杰伦的歌曲,music,/home/v2129375/dataset/tts_audio/audio_1843.wav
淄博的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1844.wav
武威市的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1845.wav
盘锦的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1846.wav
我想看电视剧四三二一,video,/home/v2129375/dataset/tts_audio/audio_1847.wav
我想看《星际宝贝》的点播视频,video,/home/v2129375/dataset/tts_audio/audio_1848.wav
深圳的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1849.wav
我想点播电视剧紫钗记,video,/home/v2129375/dataset/tts_audio/audio_1850.wav
我想听宅男电台的节目,video,/home/v2129375/dataset/tts_audio/audio_1851.wav
澳门今天的天气如何？,city,/home/v2129375/dataset/tts_audio/audio_1852.wav
深圳的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1853.wav
我想点播孙燕姿的音乐,music,/home/v2129375/dataset/tts_audio/audio_1854.wav
牡丹江的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1855.wav
我想点播《飞越疯人院》,video,/home/v2129375/dataset/tts_audio/audio_1856.wav
山南地区的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1857.wav
台州的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1858.wav
悉尼的天气如何？,city,/home/v2129375/dataset/tts_audio/audio_1859.wav
深圳的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1860.wav
我想点播电视剧饥饿鲨进化,video,/home/v2129375/dataset/tts_audio/audio_1861.wav
我想听阳朔的音乐,music,/home/v2129375/dataset/tts_audio/audio_1862.wav
海北自治州的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1863.wav
我想点播新木乃伊,video,/home/v2129375/dataset/tts_audio/audio_1864.wav
我想看电视剧燕子,video,/home/v2129375/dataset/tts_audio/audio_1865.wav
深圳的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1866.wav
我想点播吉特巴的草原歌曲,music,/home/v2129375/dataset/tts_audio/audio_1867.wav
我想点播田雨莫的《我爱你》,music,/home/v2129375/dataset/tts_audio/audio_1868.wav
德阳的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1869.wav
我想点播周冠宇的音乐,music,/home/v2129375/dataset/tts_audio/audio_1870.wav
我想点播喜羊羊与灰太狼,video,/home/v2129375/dataset/tts_audio/audio_1871.wav
我想看电视剧香水有毒,video,/home/v2129375/dataset/tts_audio/audio_1872.wav
昌吉的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1873.wav
日照市的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1874.wav
