manual_transcript,path,source
贵港市的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1431.wav,city
我想看电视剧鸭汤,/home/v2129375/dataset/tts_audio_diff_ref/audio_1432.wav,video
我想点播真心无边的音乐,/home/v2129375/dataset/tts_audio_diff_ref/audio_1433.wav,music
我想点播张震岳的《无言的爱》,/home/v2129375/dataset/tts_audio_diff_ref/audio_1434.wav,music
我想看无问西东的点播视频,/home/v2129375/dataset/tts_audio_diff_ref/audio_1435.wav,video
我想点播韦唯的《无言的爱》,/home/v2129375/dataset/tts_audio_diff_ref/audio_1436.wav,music
我想点播七龙珠,/home/v2129375/dataset/tts_audio_diff_ref/audio_1437.wav,video
驻马店市的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1438.wav,city
我想点播电视剧《街灯》。,/home/v2129375/dataset/tts_audio_diff_ref/audio_1439.wav,video
漯河的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1440.wav,city
济南市的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1441.wav,city
台南天气如何？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1442.wav,city
我想点播瞿杰的《无言的爱》,/home/v2129375/dataset/tts_audio_diff_ref/audio_1443.wav,music
我想点播豪图的音乐,/home/v2129375/dataset/tts_audio_diff_ref/audio_1444.wav,music
南京市的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1445.wav,city
我想点播《幻想曲》,/home/v2129375/dataset/tts_audio_diff_ref/audio_1446.wav,video
我想点播澳门风云三。,/home/v2129375/dataset/tts_audio_diff_ref/audio_1447.wav,video
我想点播电视剧《跨越彩虹》。,/home/v2129375/dataset/tts_audio_diff_ref/audio_1448.wav,video
我想点播李韵菲的音乐,/home/v2129375/dataset/tts_audio_diff_ref/audio_1449.wav,music
我想点播李纲的音乐,/home/v2129375/dataset/tts_audio_diff_ref/audio_1450.wav,music
我想点播电视剧《铁路战斗队》。,/home/v2129375/dataset/tts_audio_diff_ref/audio_1451.wav,video
我想点播火山的音乐,/home/v2129375/dataset/tts_audio_diff_ref/audio_1452.wav,music
深圳天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1453.wav,city
我想点播娜宝的《你是我的》,/home/v2129375/dataset/tts_audio_diff_ref/audio_1454.wav,music
我想点播崔一乔的音乐,/home/v2129375/dataset/tts_audio_diff_ref/audio_1455.wav,music
西安的天气如何？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1456.wav,city
深圳的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1457.wav,city
三亚今天的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1458.wav,city
我想看电视剧南少林荡倭英豪,/home/v2129375/dataset/tts_audio_diff_ref/audio_1459.wav,video
我想看红灯记的点播视频,/home/v2129375/dataset/tts_audio_diff_ref/audio_1460.wav,video
我想看电影邦妮和克莱德,/home/v2129375/dataset/tts_audio_diff_ref/audio_1461.wav,video
基隆市的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1462.wav,city
我想听校长的音乐,/home/v2129375/dataset/tts_audio_diff_ref/audio_1463.wav,music
我想点播电视剧非凡公主,/home/v2129375/dataset/tts_audio_diff_ref/audio_1464.wav,video
鄂州的天气如何？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1465.wav,city
我想看《水浒传》的点播视频,/home/v2129375/dataset/tts_audio_diff_ref/audio_1466.wav,video
我想点播啦啦队恶女,/home/v2129375/dataset/tts_audio_diff_ref/audio_1467.wav,video
黄冈今天的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1468.wav,city
我想点播电视剧《我们的爱》。,/home/v2129375/dataset/tts_audio_diff_ref/audio_1469.wav,video
德州的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1470.wav,city
深圳的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1471.wav,city
我想点播乔华的《无言的爱》,/home/v2129375/dataset/tts_audio_diff_ref/audio_1472.wav,music
我想点播龙梅子老猫,/home/v2129375/dataset/tts_audio_diff_ref/audio_1473.wav,music
迪拜的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1474.wav,city
济宁市的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1475.wav,city
我想点播蔡镇泽的音乐,/home/v2129375/dataset/tts_audio_diff_ref/audio_1476.wav,music
深圳的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1477.wav,city
我想点播电视剧弗兰肯斯坦,/home/v2129375/dataset/tts_audio_diff_ref/audio_1478.wav,video
我想点播电视剧《数星星》。,/home/v2129375/dataset/tts_audio_diff_ref/audio_1479.wav,video
我想点播张智的《天涯故人》,/home/v2129375/dataset/tts_audio_diff_ref/audio_1480.wav,music
我想看蜡笔小新全集,/home/v2129375/dataset/tts_audio_diff_ref/audio_1481.wav,video
我想看《纸牌屋》,/home/v2129375/dataset/tts_audio_diff_ref/audio_1482.wav,video
乌兰察布市的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1483.wav,city
深圳的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1484.wav,city
我想点播吴琴儿的音乐,/home/v2129375/dataset/tts_audio_diff_ref/audio_1485.wav,music
我想点播旋转舞的电视剧,/home/v2129375/dataset/tts_audio_diff_ref/audio_1486.wav,video
我想听情歌伴侣的音乐,/home/v2129375/dataset/tts_audio_diff_ref/audio_1487.wav,music
我想点播凤凰传奇的音乐,/home/v2129375/dataset/tts_audio_diff_ref/audio_1488.wav,music
湖州的天气如何？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1489.wav,city
吉安的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1490.wav,city
我想点播《速度与激情》四。,/home/v2129375/dataset/tts_audio_diff_ref/audio_1491.wav,video
我想看育婴奇谭,/home/v2129375/dataset/tts_audio_diff_ref/audio_1492.wav,video
昭通市的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1493.wav,city
石家庄的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1494.wav,city
深圳的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1495.wav,city
我想看电影《城市野人》。,/home/v2129375/dataset/tts_audio_diff_ref/audio_1496.wav,video
我想点播流浪者的音乐,/home/v2129375/dataset/tts_audio_diff_ref/audio_1497.wav,music
我想点播刘晓华的音乐,/home/v2129375/dataset/tts_audio_diff_ref/audio_1498.wav,music
深圳的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1499.wav,city
我想点播苗佳的《我爱你》,/home/v2129375/dataset/tts_audio_diff_ref/audio_1500.wav,music
我想看电视剧因为遇见你,/home/v2129375/dataset/tts_audio_diff_ref/audio_1501.wav,video
宜宾的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1502.wav,city
阿坝藏族羌族自治州的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1503.wav,city
我想点播云菲菲的音乐,/home/v2129375/dataset/tts_audio_diff_ref/audio_1504.wav,music
我想点播迪克牛仔的音乐,/home/v2129375/dataset/tts_audio_diff_ref/audio_1505.wav,music
红河哈尼族彝族自治州的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1506.wav,city
南昌市的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1507.wav,city
我想点播指环王三王者无敌,/home/v2129375/dataset/tts_audio_diff_ref/audio_1508.wav,video
我想看妈妈宝贝的点播视频,/home/v2129375/dataset/tts_audio_diff_ref/audio_1509.wav,video
深圳的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1510.wav,city
让我们点播电视剧《让我们荡起双桨》,/home/v2129375/dataset/tts_audio_diff_ref/audio_1511.wav,video
红河自治州的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1512.wav,city
常德市的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1513.wav,city
常州市的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1514.wav,city
深圳的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1515.wav,city
韶关市的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1516.wav,city
我想看点播视频意外,/home/v2129375/dataset/tts_audio_diff_ref/audio_1517.wav,video
我想看电视剧绣春刀,/home/v2129375/dataset/tts_audio_diff_ref/audio_1518.wav,video
深圳的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1519.wav,city
我想看黄金时代的点播视频,/home/v2129375/dataset/tts_audio_diff_ref/audio_1520.wav,video
深圳的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1521.wav,city
我想看电视剧岳飞,/home/v2129375/dataset/tts_audio_diff_ref/audio_1522.wav,video
我想点播吴亦凡的音乐,/home/v2129375/dataset/tts_audio_diff_ref/audio_1523.wav,music
我想点播小花仙动画的音乐,/home/v2129375/dataset/tts_audio_diff_ref/audio_1524.wav,music
我想点播杨采妮的《我爱你》,/home/v2129375/dataset/tts_audio_diff_ref/audio_1525.wav,music
我想点播电视剧《雨中曲》。,/home/v2129375/dataset/tts_audio_diff_ref/audio_1526.wav,video
我想点播《捉妖记二》,/home/v2129375/dataset/tts_audio_diff_ref/audio_1527.wav,video
柳州的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1528.wav,city
临汾天气如何？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1529.wav,city
舟山的天气如何？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1530.wav,city
我想看电影望夫成龙,/home/v2129375/dataset/tts_audio_diff_ref/audio_1531.wav,video
楚雄彝族自治州的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1532.wav,city
我想点播李念东的音乐,/home/v2129375/dataset/tts_audio_diff_ref/audio_1533.wav,music
北京今天的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1534.wav,city
天水市的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1535.wav,city
我想点播范玮琪的《无言的爱》,/home/v2129375/dataset/tts_audio_diff_ref/audio_1536.wav,music
博尔塔拉自治州的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1537.wav,city
昌吉回族自治州的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1538.wav,city
随州市的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1539.wav,city
我想点播苏伦图的音乐,/home/v2129375/dataset/tts_audio_diff_ref/audio_1540.wav,music
我想看一部动画片。,/home/v2129375/dataset/tts_audio_diff_ref/audio_1541.wav,video
亳州市的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1542.wav,city
我想看海绵宝宝的点播视频,/home/v2129375/dataset/tts_audio_diff_ref/audio_1543.wav,video
张掖市的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1544.wav,city
深圳的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1545.wav,city
海东市的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1546.wav,city
我想点播何炅的音乐,/home/v2129375/dataset/tts_audio_diff_ref/audio_1547.wav,music
三门峡市的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1548.wav,city
我想点播王麟的《春风又绿江南岸》,/home/v2129375/dataset/tts_audio_diff_ref/audio_1549.wav,music
我想点播电视剧《花都丽影》。,/home/v2129375/dataset/tts_audio_diff_ref/audio_1550.wav,video
林芝地区的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1551.wav,city
我想看电视剧拔萝卜,/home/v2129375/dataset/tts_audio_diff_ref/audio_1552.wav,video
深圳的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1553.wav,city
我想点播张惠妹的《我是传奇》,/home/v2129375/dataset/tts_audio_diff_ref/audio_1554.wav,music
我想点播《金刚狼：三部曲》,/home/v2129375/dataset/tts_audio_diff_ref/audio_1555.wav,video
海南藏族自治州的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1556.wav,city
抚州的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1557.wav,city
郴州的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1558.wav,city
潍坊市的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1559.wav,city
滁州市的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1560.wav,city
我想点播贝瓦儿歌小苹果,/home/v2129375/dataset/tts_audio_diff_ref/audio_1561.wav,video
巢湖的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1562.wav,city
深圳的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1563.wav,city
我想点播粉红小猪,/home/v2129375/dataset/tts_audio_diff_ref/audio_1564.wav,video
我想看在江边的电视剧,/home/v2129375/dataset/tts_audio_diff_ref/audio_1565.wav,video
我想点播电视剧粉红猪,/home/v2129375/dataset/tts_audio_diff_ref/audio_1566.wav,video
周口的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1567.wav,city
我想看《旋风少女》的点播视频,/home/v2129375/dataset/tts_audio_diff_ref/audio_1568.wav,video
我想点播电视剧芈月传,/home/v2129375/dataset/tts_audio_diff_ref/audio_1569.wav,video
深圳的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1570.wav,city
玉树藏族自治州的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1571.wav,city
我想看傻瓜回忆录的点播视频,/home/v2129375/dataset/tts_audio_diff_ref/audio_1572.wav,video
深圳的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1573.wav,city
我想看马赛曲的点播视频,/home/v2129375/dataset/tts_audio_diff_ref/audio_1574.wav,video
呼和浩特的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1575.wav,city
荆门的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1576.wav,city
南充市的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1577.wav,city
我想点播《魔兽》,/home/v2129375/dataset/tts_audio_diff_ref/audio_1578.wav,video
我想点播陶喆的关诗敏的音乐,/home/v2129375/dataset/tts_audio_diff_ref/audio_1579.wav,music
我想看保龄球的点播视频,/home/v2129375/dataset/tts_audio_diff_ref/audio_1580.wav,video
黄冈市的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1581.wav,city
我想点播孟蕾的《月光》,/home/v2129375/dataset/tts_audio_diff_ref/audio_1582.wav,music
深圳的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1583.wav,city
我想点播王非非的音乐,/home/v2129375/dataset/tts_audio_diff_ref/audio_1584.wav,music
新北天气如何？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1585.wav,city
我想点播胡碧文荟的音乐,/home/v2129375/dataset/tts_audio_diff_ref/audio_1586.wav,music
池州的天气如何？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1587.wav,city
那曲的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1588.wav,city
我想点播天线宝宝宝宝,/home/v2129375/dataset/tts_audio_diff_ref/audio_1589.wav,video
我想点播电视剧葫芦兄弟,/home/v2129375/dataset/tts_audio_diff_ref/audio_1590.wav,video
安庆市的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1591.wav,city
洛杉矶的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1592.wav,city
我想点播宝宝巴士儿歌的点播视频,/home/v2129375/dataset/tts_audio_diff_ref/audio_1593.wav,video
广元的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1594.wav,city
我想点播海鲜面。,/home/v2129375/dataset/tts_audio_diff_ref/audio_1595.wav,music
我想点播电视剧《反转人生》。,/home/v2129375/dataset/tts_audio_diff_ref/audio_1596.wav,video
我想点播杨丞琳的《无言的爱》,/home/v2129375/dataset/tts_audio_diff_ref/audio_1597.wav,music
武汉市的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1598.wav,city
我想点播黄勇的《黄勇》,/home/v2129375/dataset/tts_audio_diff_ref/audio_1599.wav,music
我想点播阿宝的《我爱你》,/home/v2129375/dataset/tts_audio_diff_ref/audio_1600.wav,music
我想点播周渝民的《无言的爱》,/home/v2129375/dataset/tts_audio_diff_ref/audio_1601.wav,music
烟台市的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1602.wav,city
我想点播胡哲行的音乐,/home/v2129375/dataset/tts_audio_diff_ref/audio_1603.wav,music
我想点播谭松韵和熊梓琪的音乐,/home/v2129375/dataset/tts_audio_diff_ref/audio_1604.wav,music
我想点播孙露的《无言的爱》,/home/v2129375/dataset/tts_audio_diff_ref/audio_1605.wav,music
深圳的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1606.wav,city
铜川市的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1607.wav,city
石嘴山的天气如何？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1608.wav,city
我想点播电视剧蝶双飞,/home/v2129375/dataset/tts_audio_diff_ref/audio_1609.wav,video
我想看电影沉默的羔羊,/home/v2129375/dataset/tts_audio_diff_ref/audio_1610.wav,video
深圳的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1611.wav,city
黄南藏族自治州的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1612.wav,city
深圳的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1613.wav,city
惠州今天的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1614.wav,city
我想点播小伴龙的音乐,/home/v2129375/dataset/tts_audio_diff_ref/audio_1615.wav,music
台中天气如何？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1616.wav,city
榆林市的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1617.wav,city
衡水市的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1618.wav,city
三亚今天的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1619.wav,city
我想看电视剧一尘不染,/home/v2129375/dataset/tts_audio_diff_ref/audio_1620.wav,video
昌都地区的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1621.wav,city
我想点播电视剧《雕花的马鞍》。,/home/v2129375/dataset/tts_audio_diff_ref/audio_1622.wav,video
我想看打狗棍的点播视频,/home/v2129375/dataset/tts_audio_diff_ref/audio_1623.wav,video
佳木斯市的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1624.wav,city
我想点播刘忠源的音乐,/home/v2129375/dataset/tts_audio_diff_ref/audio_1625.wav,music
我想点播米雪儿的《爱如初见》,/home/v2129375/dataset/tts_audio_diff_ref/audio_1626.wav,music
我想看电视剧谈笑风光,/home/v2129375/dataset/tts_audio_diff_ref/audio_1627.wav,video
玉树州的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1628.wav,city
景德镇市的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1629.wav,city
我想点播卓依婷的《无言的爱》,/home/v2129375/dataset/tts_audio_diff_ref/audio_1630.wav,music
我想点播陈学冬的音乐,/home/v2129375/dataset/tts_audio_diff_ref/audio_1631.wav,music
我想看电视剧精神病患者,/home/v2129375/dataset/tts_audio_diff_ref/audio_1632.wav,video
甘孜的天气如何？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1633.wav,city
我想点播蔡旻佑的音乐,/home/v2129375/dataset/tts_audio_diff_ref/audio_1634.wav,music
我想看电影《熊出没》,/home/v2129375/dataset/tts_audio_diff_ref/audio_1635.wav,video
酒泉市的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1636.wav,city
我想看电视剧《愤怒的葡萄》。,/home/v2129375/dataset/tts_audio_diff_ref/audio_1637.wav,video
深圳的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1638.wav,city
通化市的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1639.wav,city
我想看点播视频红旗飘飘,/home/v2129375/dataset/tts_audio_diff_ref/audio_1640.wav,video
乌鲁木齐的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1641.wav,city
西安市今天的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1642.wav,city
梧州市的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1643.wav,city
我想看小马宝莉的点播视频,/home/v2129375/dataset/tts_audio_diff_ref/audio_1644.wav,video
我想点播魏依曼的音乐,/home/v2129375/dataset/tts_audio_diff_ref/audio_1645.wav,music
我想点播电视剧《爱我你就抱抱我》。,/home/v2129375/dataset/tts_audio_diff_ref/audio_1646.wav,video
我想点播罗志祥的《悲情城市》,/home/v2129375/dataset/tts_audio_diff_ref/audio_1647.wav,music
吐鲁番地区的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1648.wav,city
深圳的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1649.wav,city
我想看电影《呼啸山庄》,/home/v2129375/dataset/tts_audio_diff_ref/audio_1650.wav,video
我想点播陈永馨的音乐,/home/v2129375/dataset/tts_audio_diff_ref/audio_1651.wav,music
永州的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1652.wav,city
厦门市的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1653.wav,city
延边州的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1654.wav,city
我想看电视剧麻雀,/home/v2129375/dataset/tts_audio_diff_ref/audio_1655.wav,video
我想看天天向上节目,/home/v2129375/dataset/tts_audio_diff_ref/audio_1656.wav,video
海北的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1657.wav,city
汕头今天的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1658.wav,city
我想点播小飞侠,/home/v2129375/dataset/tts_audio_diff_ref/audio_1659.wav,video
我想看点播视频《满洲候选人》。,/home/v2129375/dataset/tts_audio_diff_ref/audio_1660.wav,video
我想点播云飞的音乐,/home/v2129375/dataset/tts_audio_diff_ref/audio_1661.wav,music
文山市的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1662.wav,city
廊坊的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1663.wav,city
我想点播丁小青的音乐,/home/v2129375/dataset/tts_audio_diff_ref/audio_1664.wav,music
成都的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1665.wav,city
我想看电视剧那年花开正月圆,/home/v2129375/dataset/tts_audio_diff_ref/audio_1666.wav,video
营口市的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1667.wav,city
我想看功夫之王的点播视频,/home/v2129375/dataset/tts_audio_diff_ref/audio_1668.wav,video
我想点播大猫家族史,/home/v2129375/dataset/tts_audio_diff_ref/audio_1669.wav,video
我想看电视剧楚乔传,/home/v2129375/dataset/tts_audio_diff_ref/audio_1670.wav,video
我想点播那英的《无言的爱》,/home/v2129375/dataset/tts_audio_diff_ref/audio_1671.wav,music
三明的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1672.wav,city
我想点播刘春的《我爱你》,/home/v2129375/dataset/tts_audio_diff_ref/audio_1673.wav,music
我想听姜幼怡的音乐,/home/v2129375/dataset/tts_audio_diff_ref/audio_1674.wav,music
我想点播电视剧《小公主》。,/home/v2129375/dataset/tts_audio_diff_ref/audio_1675.wav,video
我想点播黄英的《我爱你》,/home/v2129375/dataset/tts_audio_diff_ref/audio_1676.wav,music
我想看电视剧一个国家的诞生,/home/v2129375/dataset/tts_audio_diff_ref/audio_1677.wav,video
我想点播小可的《小可》,/home/v2129375/dataset/tts_audio_diff_ref/audio_1678.wav,music
我想点播陈天红的《无言的爱》,/home/v2129375/dataset/tts_audio_diff_ref/audio_1679.wav,music
淮南市的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1680.wav,city
我想看森林的纪录片,/home/v2129375/dataset/tts_audio_diff_ref/audio_1681.wav,video
南通今天的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1682.wav,city
我想看教父续集,/home/v2129375/dataset/tts_audio_diff_ref/audio_1683.wav,video
我想点播毛毛的音乐,/home/v2129375/dataset/tts_audio_diff_ref/audio_1684.wav,music
无锡的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1685.wav,city
深圳市的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1686.wav,city
我想看电视剧祝福,/home/v2129375/dataset/tts_audio_diff_ref/audio_1687.wav,video
运城的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1688.wav,city
我想看猎鹿人。,/home/v2129375/dataset/tts_audio_diff_ref/audio_1689.wav,video
我想点播电视剧麦克疯,/home/v2129375/dataset/tts_audio_diff_ref/audio_1690.wav,video
攀枝花市的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1691.wav,city
我想点播远藤真理的音乐,/home/v2129375/dataset/tts_audio_diff_ref/audio_1692.wav,music
深圳的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1693.wav,city
深圳的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1694.wav,city
我想看美国风情画的点播视频,/home/v2129375/dataset/tts_audio_diff_ref/audio_1695.wav,video
济宁的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1696.wav,city
深圳的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1697.wav,city
我想看游戏《守望先锋》。,/home/v2129375/dataset/tts_audio_diff_ref/audio_1698.wav,video
我想点播杨宗纬的音乐,/home/v2129375/dataset/tts_audio_diff_ref/audio_1699.wav,music
深圳的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1700.wav,city
我想看樱桃小丸子。,/home/v2129375/dataset/tts_audio_diff_ref/audio_1701.wav,video
我想点播李谷一的音乐,/home/v2129375/dataset/tts_audio_diff_ref/audio_1702.wav,music
我想点播李荣浩的音乐,/home/v2129375/dataset/tts_audio_diff_ref/audio_1703.wav,music
黄石的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1704.wav,city
我想点播电视剧快乐单身,/home/v2129375/dataset/tts_audio_diff_ref/audio_1705.wav,video
我想点播和汇慧的音乐,/home/v2129375/dataset/tts_audio_diff_ref/audio_1706.wav,music
我想点播韩安旭的音乐,/home/v2129375/dataset/tts_audio_diff_ref/audio_1707.wav,music
廊坊的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1708.wav,city
我想点播电视剧《狐步谍影》。,/home/v2129375/dataset/tts_audio_diff_ref/audio_1709.wav,video
玉林的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1710.wav,city
我想点播胡歌的歌曲,/home/v2129375/dataset/tts_audio_diff_ref/audio_1711.wav,music
宁波市的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1712.wav,city
我想点播电视剧《二十二》。,/home/v2129375/dataset/tts_audio_diff_ref/audio_1713.wav,video
深圳的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1714.wav,city
丹东的天气如何？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1715.wav,city
我想点播电视剧百变马丁,/home/v2129375/dataset/tts_audio_diff_ref/audio_1716.wav,video
